ID	Poskey	Day	Month	Year	Hours	Minutes	Latitude	Longitude	Area_surveyedkm2	Seastate	Gannets_in_transect	X	Y
8142	170009811	11	6	2003	7	50	56.25	-1.77	0.35	4	2	204559.5821	6244139.504
8143	170009812	11	6	2003	7	55	56.25	-1.79	0.35	4	0	203321.9448	6244225.555
8144	170009813	11	6	2003	8	0	56.25	-1.81	0.35	4	4	202084.3214	6244311.967
8145	170009814	11	6	2003	8	5	56.25	-1.83	0.35	4	0	200846.712	6244398.74
8146	170009815	11	6	2003	8	10	56.25	-1.85	0.35	4	0	199609.1167	6244485.873
8147	170009816	11	6	2003	8	15	56.25	-1.87	0.35	4	0	198371.5355	6244573.367
8148	170009817	11	6	2003	8	20	56.25	-1.89	0.35	4	0	197133.9684	6244661.222
8149	170009818	11	6	2003	8	25	56.25	-1.91	0.35	4	0	195896.4156	6244749.438
8150	170009819	11	6	2003	8	30	56.25	-1.93	0.35	4	0	194658.8771	6244838.015
8151	170009820	11	6	2003	8	35	56.25	-1.94	0.35	4	0	194040.1133	6244882.438
8152	170009821	11	6	2003	8	40	56.25	-1.96	0.35	4	0	192802.5963	6244971.556
8153	170009822	11	6	2003	8	45	56.25	-1.98	0.35	4	0	191565.0938	6245061.035
8154	170009823	11	6	2003	8	50	56.25	-2	0.35	4	0	190327.6058	6245150.874
8155	170009824	11	6	2003	8	55	56.25	-2.02	0.35	4	0	189090.1324	6245241.075
8156	170009825	11	6	2003	9	0	56.25	-2.04	0.36	4	1	187852.6735	6245331.636
8157	170009826	11	6	2003	9	5	56.25	-2.06	0.36	4	1	186615.2294	6245422.558
8158	170009827	11	6	2003	9	10	56.25	-2.08	0.36	4	0	185377.8	6245513.841
8159	170009828	11	6	2003	9	15	56.25	-2.1	0.36	4	2	184140.3854	6245605.485
8160	170009829	11	6	2003	9	20	56.25	-2.12	0.36	4	0	182902.9857	6245697.49
8161	170009830	11	6	2003	9	25	56.25	-2.14	0.36	4	1	181665.6008	6245789.855
8162	170009831	11	6	2003	9	30	56.25	-2.16	0.36	4	0	180428.231	6245882.582
8163	170009832	11	6	2003	9	35	56.25	-2.18	0.36	4	1	179190.8762	6245975.67
8164	170009833	11	6	2003	9	40	56.25	-2.2	0.36	4	0	177953.5365	6246069.118
8165	170009834	11	6	2003	9	45	56.25	-2.22	0.36	4	0	176716.2119	6246162.928
8166	170009835	11	6	2003	9	50	56.25	-2.24	0.35	4	0	175478.9026	6246257.098
8167	170009836	11	6	2003	9	55	56.25	-2.26	0.35	4	0	174241.6085	6246351.629
8168	170009837	11	6	2003	10	0	56.25	-2.27	0.35	4	0	173622.9672	6246399.031
8169	170009838	11	6	2003	10	5	56.25	-2.29	0.35	4	0	172385.6962	6246494.103
8170	170009839	11	6	2003	10	10	56.24	-2.31	0.35	4	0	171062.5735	6245478.355
8171	170009840	11	6	2003	10	15	56.24	-2.33	0.35	4	0	169825.0092	6245574.164
8172	170009841	11	6	2003	10	20	56.24	-2.35	0.35	4	0	168587.4604	6245670.334
8173	170009842	11	6	2003	10	25	56.24	-2.37	0.35	4	31	167349.9272	6245766.865
8174	170009843	11	6	2003	10	30	56.24	-2.39	0.35	4	0	166112.4096	6245863.757
8175	170009844	11	6	2003	10	35	56.24	-2.41	0.35	3	0	164874.9078	6245961.01
8176	170009845	11	6	2003	10	40	56.24	-2.42	0.35	3	0	164256.1628	6246009.772
8177	170009846	11	6	2003	10	45	56.24	-2.44	0.35	3	11	163018.6846	6246107.567
8178	170009847	11	6	2003	10	50	56.24	-2.46	0.21	3	1	161781.2223	6246205.723
8179	170009848	11	6	2003	11	30	56.24	-2.53	0.44	4	2	157450.23	6246552.113
8180	170009849	11	6	2003	11	35	56.24	-2.55	0.44	4	2	156212.8398	6246651.894
8181	170009850	11	6	2003	11	40	56.23	-2.57	0.44	4	0	154885.3939	6245641.04
8182	170009851	11	6	2003	11	45	56.22	-2.59	0.44	4	0	153557.3262	6244630.576
8183	170009852	11	6	2003	11	50	56.22	-2.62	0.44	4	23	151700.3473	6244782.052
8184	170009853	11	6	2003	11	55	56.21	-2.64	0.44	4	6	150371.1961	6243772.543
8185	170009854	11	6	2003	12	0	56.2	-2.66	0.44	4	4	149041.4236	6242763.425
8186	170009855	11	6	2003	12	5	56.2	-2.68	0.44	4	0	147802.8426	6242865.613
8187	170009856	11	6	2003	12	10	56.19	-2.7	0.44	4	1	146472.1412	6241857.263
8188	170009857	11	6	2003	12	15	56.18	-2.72	0.44	4	1	145140.8188	6240849.303
8189	170009858	11	6	2003	12	20	56.18	-2.74	0.32	4	0	143901.6393	6240952.606
8190	170009859	11	6	2003	12	50	56.18	-2.75	0.4	4	7	143282.0557	6241004.393
8191	170009860	11	6	2003	12	55	56.17	-2.77	0.4	4	6	141949.6513	6239997.389
8192	170009861	11	6	2003	13	0	56.17	-2.79	0.4	4	0	140710.1894	6240101.611
8193	170009862	11	6	2003	13	5	56.16	-2.81	0.4	4	0	139376.8571	6239095.377
8194	170009863	11	6	2003	13	10	56.16	-2.83	0.4	4	1	138137.1048	6239200.337
8195	170009864	11	6	2003	13	15	56.15	-2.85	0.4	4	0	136802.845	6238194.871
8196	170009865	11	6	2003	13	20	56.15	-2.87	0.4	4	0	135562.8025	6238300.57
8197	170009866	11	6	2003	13	25	56.14	-2.89	0.4	4	1	134227.6155	6237295.874
8198	170009867	11	6	2003	13	30	56.14	-2.91	0.4	4	1	132987.2831	6237402.312
8199	170009868	11	6	2003	13	35	56.13	-2.93	0.4	4	0	131651.1692	6236398.386
8200	170009869	11	6	2003	13	40	56.13	-2.95	0.4	4	0	130410.5471	6236505.563
8201	170009870	11	6	2003	13	45	56.12	-2.97	0.4	4	0	129073.5066	6235502.407
8202	170009871	11	6	2003	13	50	56.12	-2.99	0.4	4	0	127832.5951	6235610.324
8203	170009872	11	6	2003	14	18	56.12	-2.98	0.53	3	0	128453.0487	6235556.32
8204	170009873	11	6	2003	14	23	56.12	-2.95	0.53	3	1	130314.4355	6235394.852
8205	170009874	11	6	2003	14	28	56.12	-2.93	0.53	3	0	131555.3817	6235287.659
8206	170009875	11	6	2003	14	33	56.12	-2.9	0.53	3	1	133416.8332	6235127.548
8207	170009876	11	6	2003	14	38	56.12	-2.87	0.53	3	0	135278.3232	6234968.252
8208	170009877	11	6	2003	14	43	56.12	-2.84	0.53	3	0	137139.8515	6234809.771
8209	170009878	11	6	2003	14	48	56.12	-2.81	0.53	3	1	139001.4179	6234652.104
8210	170009879	11	6	2003	14	53	56.12	-2.78	0.53	3	2	140863.0223	6234495.251
8211	170009880	11	6	2003	14	58	56.12	-2.76	0.53	3	2	142104.1128	6234391.135
8212	170009881	11	6	2003	15	3	56.12	-2.73	0.53	3	15	143965.7799	6234235.64
8213	170009882	11	6	2003	15	8	56.12	-2.7	0.21	3	2	145827.4843	6234080.959
8214	170009883	11	6	2003	16	42	56.11	-2.67	0.39	2	7	147597.6611	6232816.169
8215	170009884	11	6	2003	16	47	56.11	-2.65	0.39	2	22	148839.1667	6232714.029
8216	170009885	11	6	2003	16	52	56.11	-2.63	0.39	2	17	150080.6886	6232612.251
8217	170009886	11	6	2003	16	57	56.11	-2.61	0.39	2	2	151322.2268	6232510.835
8218	170009887	11	6	2003	17	2	56.11	-2.59	0.38	2	29	152563.7813	6232409.78
8219	170009888	11	6	2003	17	7	56.11	-2.57	0.38	2	0	153805.3519	6232309.088
8220	170009889	11	6	2003	17	12	56.11	-2.55	0.38	2	9	155046.9387	6232208.757
8221	170009890	11	6	2003	17	17	56.11	-2.53	0.38	2	15	156288.5415	6232108.788
8222	170009891	11	6	2003	17	22	56.12	-2.51	0.38	2	0	157619.1344	6233120.22
8223	170009892	11	6	2003	17	27	56.12	-2.49	0.38	2	0	158860.4454	6233020.989
8224	170009893	11	6	2003	17	32	56.12	-2.47	0.38	2	0	160101.7723	6232922.12
8225	170009894	11	6	2003	17	37	56.12	-2.45	0.38	2	3	161343.115	6232823.613
8226	170009895	11	6	2003	17	42	56.12	-2.42	0.38	2	0	163205.1587	6232676.53
8227	170009896	11	6	2003	17	47	56.12	-2.4	0.38	2	0	164446.5408	6232578.928
8228	170009897	11	6	2003	17	52	56.12	-2.38	0.38	2	0	165687.9385	6232481.686
8229	170009898	11	6	2003	17	57	56.12	-2.36	0.44	2	1	166929.3518	6232384.807
8230	170009899	11	6	2003	18	2	56.12	-2.34	0.44	2	0	168170.7806	6232288.289
8231	170009900	11	6	2003	18	7	56.12	-2.32	0.44	2	1	169412.2249	6232192.134
8232	170009901	11	6	2003	18	12	56.12	-2.3	0.44	2	11	170653.6845	6232096.339
8233	170009902	11	6	2003	18	17	56.12	-2.28	0.44	2	0	171895.1595	6232000.907
8234	170009903	11	6	2003	18	22	56.12	-2.26	0.44	2	0	173136.6498	6231905.836
8235	170009904	11	6	2003	18	27	56.12	-2.24	0.44	2	0	174378.1553	6231811.127
8236	170009905	11	6	2003	18	32	56.12	-2.23	0.26	2	0	174998.9137	6231763.908
8237	170009906	11	6	2003	19	20	56.12	-2.21	0.36	2	2	176240.442	6231669.741
8238	170009907	11	6	2003	19	25	56.12	-2.19	0.36	2	0	177481.9852	6231575.936
8239	170009908	11	6	2003	19	30	56.12	-2.17	0.36	2	6	178723.5435	6231482.493
8240	170009909	11	6	2003	19	35	56.12	-2.15	0.36	2	1	179965.1168	6231389.411
8241	170009910	11	6	2003	19	40	56.12	-2.13	0.36	2	0	181206.7049	6231296.691
8242	170009911	11	6	2003	19	45	56.12	-2.11	0.36	2	0	182448.3079	6231204.333
8243	170009912	11	6	2003	19	50	56.12	-2.09	0.36	2	0	183689.9257	6231112.336
8244	170009913	11	6	2003	19	55	56.12	-2.07	0.36	2	0	184931.5582	6231020.701
8245	170009914	12	6	2003	3	25	56.12	-1	0.34	3	0	251378.7662	6226645.12
8246	170009915	12	6	2003	3	30	56.12	-1.02	0.34	3	2	250136.432	6226717.423
8247	170009916	12	6	2003	3	35	56.12	-1.03	0.34	3	0	249515.2692	6226753.71
8248	170009917	12	6	2003	3	40	56.12	-1.05	0.34	3	0	248272.9524	6226826.555
8249	170009918	12	6	2003	3	45	56.12	-1.07	0.34	3	0	247030.6472	6226899.761
8250	170009919	12	6	2003	3	50	56.12	-1.09	0.34	3	0	245788.3538	6226973.329
8251	170009920	12	6	2003	3	55	56.12	-1.11	0.34	3	0	244546.0722	6227047.257
8252	170009921	12	6	2003	4	0	56.12	-1.12	0.34	3	0	243924.9358	6227084.357
8253	170009922	12	6	2003	4	5	56.12	-1.14	0.34	3	0	242682.6719	6227158.827
8254	170009923	12	6	2003	4	10	56.12	-1.16	0.34	3	0	241440.42	6227233.658
8255	170009924	12	6	2003	4	15	56.12	-1.18	0.34	3	0	240198.18	6227308.851
8256	170009925	12	6	2003	4	20	56.12	-1.2	0.34	3	0	238955.9522	6227384.404
8257	170009926	12	6	2003	4	25	56.12	-1.22	0.34	3	0	237713.7364	6227460.319
8258	170009927	12	6	2003	4	30	56.12	-1.23	0.32	3	0	237092.633	6227498.412
8259	170009928	12	6	2003	4	35	56.12	-1.25	0.32	3	0	235850.4355	6227574.869
8260	170009929	12	6	2003	5	10	56.12	-1.26	0.38	3	0	235229.3413	6227613.233
8261	170009930	12	6	2003	5	15	56.12	-1.28	0.38	3	0	233987.1622	6227690.231
8262	170009931	12	6	2003	5	20	56.12	-1.3	0.38	3	0	232744.9954	6227767.591
8263	170009932	12	6	2003	5	25	56.12	-1.32	0.38	3	0	231502.841	6227845.312
8264	170009933	12	6	2003	5	30	56.12	-1.34	0.38	3	0	230260.6991	6227923.394
8265	170009934	12	6	2003	5	35	56.12	-1.36	0.38	3	1	229018.5697	6228001.838
8266	170009935	12	6	2003	5	40	56.12	-1.38	0.38	3	0	227776.4528	6228080.643
8267	170009936	12	6	2003	5	45	56.12	-1.4	0.38	3	0	226534.3486	6228159.809
8268	170009937	12	6	2003	5	50	56.12	-1.42	0.38	2	0	225292.2571	6228239.336
8269	170009938	12	6	2003	5	55	56.12	-1.44	0.38	2	0	224050.1783	6228319.225
8270	170009939	12	6	2003	6	0	56.12	-1.46	0.38	2	0	222808.1124	6228399.474
8271	170009940	12	6	2003	6	5	56.12	-1.48	0.38	2	0	221566.0593	6228480.086
8272	170009941	12	6	2003	6	10	56.12	-1.5	0.38	2	0	220324.0191	6228561.058
8273	170009942	12	6	2003	6	15	56.12	-1.53	0.38	2	0	218460.9832	6228683.194
8274	170009943	12	6	2003	6	20	56.12	-1.55	0.38	2	0	217218.9756	6228765.07
8275	170009944	12	6	2003	6	25	56.12	-1.57	0.38	2	0	215976.9811	6228847.308
8276	170009945	12	6	2003	6	30	56.12	-1.59	0.38	2	0	214734.9998	6228929.906
8277	170009946	12	6	2003	6	35	56.12	-1.6	0.15	3	0	214114.0142	6228971.341
8278	170009947	12	6	2003	7	20	56.12	-1.6	0.39	3	0	214114.0142	6228971.341
8279	170009948	12	6	2003	7	25	56.12	-1.62	0.39	3	0	212872.0528	6229054.481
8280	170009949	12	6	2003	7	30	56.12	-1.65	0.39	3	0	211009.1357	6229179.87
8281	170009950	12	6	2003	7	35	56.12	-1.67	0.39	3	0	209767.2077	6229263.914
8282	170009951	12	6	2003	7	40	56.12	-1.69	0.39	3	0	208525.2933	6229348.319
8283	170009952	12	6	2003	7	45	56.12	-1.71	0.39	3	0	207283.3924	6229433.086
8284	170009953	12	6	2003	7	50	56.12	-1.73	0.39	3	0	206041.505	6229518.215
8285	170009954	12	6	2003	7	55	56.12	-1.75	0.39	3	0	204799.6314	6229603.704
8286	170009955	12	6	2003	8	0	56.12	-1.77	0.39	3	0	203557.7714	6229689.555
8287	170009956	12	6	2003	8	5	56.12	-1.79	0.39	3	0	202315.9252	6229775.768
8288	170009957	12	6	2003	8	10	56.12	-1.81	0.39	3	2	201074.0929	6229862.342
8289	170009958	12	6	2003	8	15	56.12	-1.83	0.39	3	0	199832.2744	6229949.277
8290	170009959	12	6	2003	8	20	56.12	-1.85	0.39	3	0	198590.4699	6230036.574
8291	170009960	12	6	2003	8	25	56.12	-1.87	0.39	3	1	197348.6795	6230124.233
8292	170009961	12	6	2003	8	30	56.12	-1.9	0.39	3	0	195486.0201	6230256.398
8293	170009962	12	6	2003	8	35	56.12	-1.92	0.39	3	1	194244.2649	6230344.96
8294	170009963	12	6	2003	8	55	56.12	-1.92	0.48	2	2	194244.2649	6230344.96
8295	170009964	12	6	2003	9	0	56.12	-1.9	0.48	2	0	195486.0201	6230256.398
8296	170009965	12	6	2003	9	5	56.13	-1.87	0.48	2	1	197427.3053	6231235.702
8297	170009966	12	6	2003	9	10	56.13	-1.85	0.48	2	1	198668.7722	6231148.056
8298	170009967	12	6	2003	9	15	56.13	-1.82	0.48	2	3	200530.9988	6231017.265
8299	170009968	12	6	2003	9	20	56.14	-1.8	0.48	2	4	201850.0032	6232042.036
8300	170009969	12	6	2003	9	25	56.14	-1.77	0.48	2	2	203711.7966	6231912.618
8301	170009970	12	6	2003	9	30	56.14	-1.75	0.48	2	2	204953.0094	6231826.792
8302	170009971	12	6	2003	9	35	56.15	-1.72	0.48	2	0	206891.0716	6232810.293
8303	170009972	12	6	2003	9	40	56.15	-1.7	0.48	2	0	208131.9951	6232725.382
8304	170009973	12	6	2003	9	45	56.16	-1.67	0.48	3	3	210068.823	6233710.286
8305	170009974	12	6	2003	9	50	56.16	-1.65	0.48	3	1	211309.4568	6233626.291
8306	170009975	12	6	2003	9	55	56.16	-1.62	0.48	3	1	213170.4326	6233500.974
8307	170009976	12	6	2003	10	5	56.17	-1.59	0.35	3	1	215105.5701	6234488.113
8308	170009977	12	6	2003	10	10	56.17	-1.57	0.35	3	0	216345.9337	6234405.574
8309	170009978	12	6	2003	10	15	56.17	-1.55	0.35	3	0	217586.3106	6234323.395
8310	170009979	12	6	2003	10	20	56.18	-1.53	0.35	3	1	218899.8699	6235353.257
8311	170009980	12	6	2003	12	0	56.2	-1.51	0.36	3	0	220285.6665	6237495.196
8312	170009981	12	6	2003	12	5	56.21	-1.51	0.36	3	0	220358.5379	6238606.889
8313	170009982	12	6	2003	12	10	56.22	-1.51	0.36	3	0	220431.4178	6239718.582
8314	170009983	12	6	2003	12	15	56.23	-1.51	0.36	3	0	220504.3063	6240830.276
8315	170009984	12	6	2003	12	20	56.24	-1.51	0.36	3	0	220577.2033	6241941.971
8316	170009985	12	6	2003	12	25	56.25	-1.51	0.36	3	0	220650.1089	6243053.666
8317	170009986	12	6	2003	12	30	56.26	-1.51	0.36	3	0	220723.023	6244165.362
8318	170009987	12	6	2003	12	35	56.27	-1.51	0.36	3	0	220795.9457	6245277.059
8319	170009988	12	6	2003	12	40	56.28	-1.51	0.36	3	0	220868.8769	6246388.756
8320	170009989	12	6	2003	12	45	56.29	-1.51	0.36	3	0	220941.8166	6247500.455
8321	170009990	12	6	2003	12	50	56.31	-1.51	0.22	3	0	221087.7218	6249723.853
8322	170009991	12	6	2003	12	55	56.31	-1.5	0.36	3	0	221705.6612	6249683.343
8323	170009992	12	6	2003	13	0	56.3	-1.49	0.41	3	0	222250.9713	6248531.211
8324	170009993	12	6	2003	13	5	56.29	-1.49	0.41	3	0	222178.347	6247419.5
8325	170009994	12	6	2003	13	10	56.28	-1.49	0.41	3	0	222105.7313	6246307.79
8326	170009995	12	6	2003	13	15	56.26	-1.49	0.41	3	0	221960.5253	6244084.373
8327	170009996	12	6	2003	13	20	56.25	-1.49	0.41	3	0	221887.9351	6242972.665
8328	170009997	12	6	2003	13	25	56.24	-1.49	0.41	3	0	221815.3534	6241860.958
8329	170009998	12	6	2003	13	30	56.23	-1.49	0.41	3	0	221742.7802	6240749.251
8330	170009999	12	6	2003	13	35	56.22	-1.49	0.32	3	2	221670.2155	6239637.545
8331	170010000	12	6	2003	13	40	56.2	-1.49	0.27	3	0	221525.1117	6237414.136
8332	170010001	12	6	2003	13	45	56.19	-1.49	0.27	3	0	221452.5726	6236302.432
8333	170010002	12	6	2003	13	50	56.19	-1.49	0.27	3	5	221452.5726	6236302.432
8334	170010003	12	6	2003	13	52	56.18	-1.5	0.27	3	3	220759.9941	6235231.226
8335	170010004	12	6	2003	13	57	56.18	-1.51	0.32	3	0	220139.9494	6235271.813
8336	170010005	12	6	2003	14	2	56.19	-1.51	0.37	3	1	220212.8037	6236383.504
8337	170010006	12	6	2003	14	7	56.2	-1.51	0.37	3	1	220285.6665	6237495.196
8338	170010007	12	6	2003	14	12	56.21	-1.51	0.37	3	1	220358.5379	6238606.889
8339	170010008	12	6	2003	14	17	56.23	-1.51	0.37	3	0	220504.3063	6240830.276
8340	170010009	12	6	2003	14	22	56.24	-1.51	0.37	3	0	220577.2033	6241941.971
8341	170010010	12	6	2003	14	27	56.25	-1.51	0.37	3	4	220650.1089	6243053.666
8342	170010011	12	6	2003	14	32	56.26	-1.51	0.37	3	0	220723.023	6244165.362
8343	170010012	12	6	2003	14	37	56.27	-1.51	0.37	3	0	220795.9457	6245277.059
8344	170010013	12	6	2003	14	42	56.28	-1.51	0.37	3	0	220868.8769	6246388.756
8345	170010014	12	6	2003	14	47	56.29	-1.51	0.37	3	3	220941.8166	6247500.455
8346	170010015	12	6	2003	14	52	56.3	-1.51	0.37	3	2	221014.7649	6248612.154
8347	170010016	12	6	2003	14	57	56.31	-1.5	0.37	3	0	221705.6612	6249683.343
8348	170010017	12	6	2003	15	2	56.31	-1.49	0.37	3	3	222323.604	6249642.922
8349	170010018	12	6	2003	15	7	56.3	-1.49	0.37	3	0	222250.9713	6248531.211
8350	170010019	12	6	2003	15	12	56.29	-1.49	0.37	3	0	222178.347	6247419.5
8351	170010020	12	6	2003	15	17	56.28	-1.49	0.37	3	1	222105.7313	6246307.79
8352	170010021	12	6	2003	15	22	56.26	-1.49	0.37	3	0	221960.5253	6244084.373
8353	170010022	12	6	2003	15	27	56.25	-1.49	0.37	3	0	221887.9351	6242972.665
8354	170010023	12	6	2003	15	32	56.24	-1.5	0.37	3	0	221196.2767	6241901.419
8355	170010024	12	6	2003	15	37	56.23	-1.5	0.37	3	0	221123.5416	6240789.718
8356	170010025	12	6	2003	15	42	56.22	-1.5	0.37	3	0	221050.815	6239678.019
8357	170010026	12	6	2003	15	47	56.21	-1.5	0.37	3	1	220978.097	6238566.319
8358	170010027	12	6	2003	15	52	56.2	-1.5	0.37	3	0	220905.3875	6237454.621
8359	170010028	12	6	2003	15	57	56.19	-1.51	0.37	3	0	220212.8037	6236383.504
8360	170010029	12	6	2003	16	2	56.19	-1.51	0.37	3	0	220212.8037	6236383.504
8361	170010030	12	6	2003	16	7	56.19	-1.51	0.37	3	1	220212.8037	6236383.504
8362	170010031	12	6	2003	16	12	56.2	-1.51	0.37	3	2	220285.6665	6237495.196
8363	170010032	12	6	2003	16	17	56.22	-1.51	0.37	3	0	220431.4178	6239718.582
8364	170010033	12	6	2003	16	22	56.23	-1.51	0.37	3	0	220504.3063	6240830.276
8365	170010034	12	6	2003	16	27	56.24	-1.51	0.37	3	0	220577.2033	6241941.971
8366	170010035	12	6	2003	16	32	56.25	-1.51	0.37	3	0	220650.1089	6243053.666
8367	170010036	12	6	2003	16	37	56.26	-1.51	0.37	3	0	220723.023	6244165.362
8368	170010037	12	6	2003	16	42	56.27	-1.51	0.37	3	0	220795.9457	6245277.059
8369	170010038	12	6	2003	16	47	56.28	-1.51	0.37	3	0	220868.8769	6246388.756
8370	170010039	12	6	2003	16	52	56.29	-1.51	0.37	3	0	220941.8166	6247500.455
8371	170010040	12	6	2003	16	57	56.3	-1.51	0.37	3	0	221014.7649	6248612.154
8372	170010041	12	6	2003	17	2	56.31	-1.5	0.37	3	0	221705.6612	6249683.343
8373	170010042	12	6	2003	17	7	56.31	-1.49	0.37	3	9	222323.604	6249642.922
8374	170010043	12	6	2003	17	12	56.29	-1.49	0.38	3	0	222178.347	6247419.5
8375	170010044	12	6	2003	17	17	56.28	-1.49	0.38	3	0	222105.7313	6246307.79
8376	170010045	12	6	2003	17	22	56.27	-1.49	0.38	2	1	222033.1241	6245196.081
8377	170010046	12	6	2003	17	27	56.26	-1.49	0.38	2	1	221960.5253	6244084.373
8378	170010047	12	6	2003	17	32	56.25	-1.49	0.38	2	0	221887.9351	6242972.665
8379	170010048	12	6	2003	17	37	56.24	-1.49	0.38	2	1	221815.3534	6241860.958
8380	170010049	12	6	2003	17	42	56.23	-1.49	0.38	2	0	221742.7802	6240749.251
8381	170010050	12	6	2003	17	47	56.21	-1.49	0.38	2	0	221597.6594	6238525.84
8382	170010051	12	6	2003	17	52	56.2	-1.49	0.38	2	0	221525.1117	6237414.136
8383	170010052	12	6	2003	17	57	56.19	-1.49	0.38	2	0	221452.5726	6236302.432
8384	170010053	12	6	2003	18	2	56.18	-1.49	0.38	2	0	221380.042	6235190.729
8385	170010054	12	6	2003	18	7	56.18	-1.51	0.38	2	1	220139.9494	6235271.813
8386	170010055	12	6	2003	18	12	56.19	-1.52	0.38	2	0	219592.9241	6236424.175
8387	170010056	12	6	2003	18	17	56.2	-1.52	0.38	2	0	219665.9488	6237535.861
8388	170010057	12	6	2003	18	22	56.21	-1.51	0.38	2	0	220358.5379	6238606.889
8389	170010058	12	6	2003	18	27	56.23	-1.51	0.38	2	0	220504.3063	6240830.276
8390	170010059	12	6	2003	18	32	56.24	-1.51	0.38	2	0	220577.2033	6241941.971
8391	170010060	12	6	2003	18	37	56.25	-1.51	0.38	2	0	220650.1089	6243053.666
8392	170010061	12	6	2003	18	42	56.26	-1.51	0.38	2	2	220723.023	6244165.362
8393	170010062	12	6	2003	18	47	56.27	-1.51	0.38	2	0	220795.9457	6245277.059
8394	170010063	12	6	2003	18	52	56.28	-1.51	0.38	2	0	220868.8769	6246388.756
8395	170010064	12	6	2003	18	57	56.29	-1.51	0.38	2	0	220941.8166	6247500.455
8396	170010065	12	6	2003	19	2	56.3	-1.51	0.38	2	0	221014.7649	6248612.154
8397	170010066	12	6	2003	19	7	56.31	-1.5	0.38	2	0	221705.6612	6249683.343
8398	170010067	12	6	2003	19	12	56.31	-1.49	0.38	2	12	222323.604	6249642.922
8399	170010068	12	6	2003	19	17	56.3	-1.49	0.37	2	0	222250.9713	6248531.211
8400	170010069	12	6	2003	19	22	56.29	-1.49	0.37	2	0	222178.347	6247419.5
8401	170010070	12	6	2003	19	27	56.28	-1.49	0.37	2	0	222105.7313	6246307.79
8402	170010071	12	6	2003	19	32	56.27	-1.49	0.37	2	0	222033.1241	6245196.081
8403	170010072	12	6	2003	19	37	56.25	-1.49	0.37	2	0	221887.9351	6242972.665
8404	170010073	12	6	2003	19	42	56.24	-1.49	0.37	2	0	221815.3534	6241860.958
8405	170010074	12	6	2003	19	47	56.23	-1.49	0.37	2	0	221742.7802	6240749.251
8406	170010075	12	6	2003	19	52	56.22	-1.49	0.37	2	0	221670.2155	6239637.545
8407	170010076	12	6	2003	19	57	56.21	-1.49	0.37	3	0	221597.6594	6238525.84
8408	170010077	12	6	2003	20	2	56.2	-1.49	0.37	3	0	221525.1117	6237414.136
8409	170010078	12	6	2003	20	7	56.19	-1.49	0.37	3	0	221452.5726	6236302.432
8410	170010079	12	6	2003	20	12	56.19	-1.5	0.37	3	0	220832.6865	6236342.923
8411	170010080	12	6	2003	20	17	56.19	-1.51	0.37	2	0	220212.8037	6236383.504
8412	170010081	12	6	2003	20	22	56.2	-1.51	0.37	2	0	220285.6665	6237495.196
8413	170010082	12	6	2003	20	27	56.21	-1.51	0.37	2	0	220358.5379	6238606.889
8414	170010083	12	6	2003	20	32	56.23	-1.51	0.37	2	0	220504.3063	6240830.276
8415	170010084	13	6	2003	3	5	56.27	-1.51	0.33	3	1	220795.9457	6245277.059
8416	170010085	13	6	2003	3	10	56.28	-1.51	0.33	3	1	220868.8769	6246388.756
8417	170010086	13	6	2003	3	15	56.29	-1.51	0.33	3	0	220941.8166	6247500.455
8418	170010087	13	6	2003	3	20	56.29	-1.5	0.33	3	0	221560.0802	6247459.932
8419	170010088	13	6	2003	3	25	56.3	-1.5	0.33	3	1	221632.8665	6248571.637
8420	170010089	13	6	2003	3	30	56.31	-1.49	0.33	3	1	222323.604	6249642.922
8421	170010090	13	6	2003	3	35	56.31	-1.48	0.33	3	4	222941.55	6249602.592
8422	170010091	13	6	2003	3	40	56.3	-1.48	0.37	3	3	222869.0794	6248490.875
8423	170010092	13	6	2003	3	45	56.29	-1.48	0.37	3	1	222796.6171	6247379.158
8424	170010093	13	6	2003	3	50	56.28	-1.48	0.37	3	2	222724.1634	6246267.443
8425	170010094	13	6	2003	3	55	56.27	-1.48	0.37	3	1	222651.7182	6245155.727
8426	170010095	13	6	2003	4	0	56.26	-1.48	0.37	3	4	222579.2814	6244044.013
8427	170010096	13	6	2003	4	5	56.25	-1.48	0.37	3	1	222506.8532	6242932.299
8428	170010097	13	6	2003	4	10	56.24	-1.48	0.37	3	3	222434.4334	6241820.586
8429	170010098	13	6	2003	4	15	56.23	-1.48	0.37	3	1	222362.0221	6240708.874
8430	170010099	13	6	2003	4	20	56.22	-1.49	0.37	3	1	221670.2155	6239637.545
8431	170010100	13	6	2003	4	25	56.21	-1.49	0.37	3	0	221597.6594	6238525.84
8432	170010101	13	6	2003	4	30	56.2	-1.5	0.37	3	0	220905.3875	6237454.621
8433	170010102	13	6	2003	4	35	56.2	-1.51	0.37	3	0	220285.6665	6237495.196
8434	170010103	13	6	2003	4	40	56.21	-1.52	0.38	3	2	219738.982	6238647.548
8435	170010104	13	6	2003	4	45	56.22	-1.52	0.38	3	0	219812.0238	6239759.235
8436	170010105	13	6	2003	4	50	56.23	-1.52	0.38	3	0	219885.0742	6240870.924
8437	170010106	13	6	2003	4	55	56.24	-1.52	0.38	3	0	219958.1331	6241982.612
8438	170010107	13	6	2003	5	0	56.25	-1.52	0.38	3	1	220031.2006	6243094.302
